600343,600343
600345,600345
600346,600346
600348,600348
600350,600350
600351,600351
600352,600352
600353,600353
600354,600354
600355,600355
600356,600356
600358,600358
600359,600359
600360,600360
600361,600361
600362,600362
600363,600363
600365,600365
600366,600366
600367,600367
600368,600368
600369,600369
600370,600370
600371,600371
600372,600372
600373,600373
600375,600375
600376,600376
600377,600377
600378,600378
600379,600379
600380,600380
600381,600381
600382,600382
600383,600383
600385,600385
600386,600386
600387,600387
600388,600388
600389,600389
600390,600390
600391,600391
600392,600392
600393,600393
600395,600395
600396,600396
600397,600397
600398,600398
600399,600399
600400,600400
600403,600403
600405,600405
600406,600406
600408,600408
600409,600409
600410,600410
600415,600415
600416,600416
600418,600418
600419,600419
600420,600420
600421,600421
600422,600422
600423,600423
600425,600425
600426,600426
600428,600428
600429,600429
600433,600433
600435,600435
600436,600436
600438,600438
600439,600439
600444,600444
600446,600446
600448,600448
600449,600449
600452,600452
600455,600455
600456,600456
600458,600458
600459,600459
600460,600460
600461,600461
600462,600462
600463,600463
600466,600466
600467,600467
600468,600468
600469,600469
600470,600470
600475,600475
600476,600476
600477,600477
600478,600478
600479,600479
600480,600480
600481,600481
600482,600482
600483,600483
600485,600485
600486,600486
600487,600487
600488,600488
600489,600489
600490,600490
600491,600491
600493,600493
600495,600495
600496,600496
600497,600497
600498,600498
600499,600499
600500,600500
600501,600501
600502,600502
600503,600503
600505,600505
600506,600506
600507,600507
600508,600508
600509,600509
600510,600510
600511,600511
600512,600512
600513,600513
600515,600515
600516,600516
600517,600517
600518,600518
600519,600519
600520,600520
600521,600521
600522,600522
600523,600523
600525,600525
600526,600526
600527,600527
600528,600528
600529,600529
600530,600530
600531,600531
600532,600532
600533,600533
600535,600535
600536,600536
600537,600537
600538,600538
600539,600539
600540,600540
600543,600543
600545,600545
600546,600546
600547,600547
600548,600548
600549,600549
600550,600550
600551,600551
600552,600552
600555,600555
600556,600556
600557,600557
600558,600558
600559,600559
600560,600560
600561,600561
600562,600562
600563,600563
600565,600565
600566,600566
600567,600567
600568,600568
600569,600569
600570,600570
600571,600571
600572,600572
600573,600573
600575,600575
600576,600576
600577,600577
600578,600578
600579,600579
600580,600580
600581,600581
600582,600582
600583,600583
600584,600584
600585,600585
600586,600586
600587,600587
600588,600588
600589,600589
600590,600590
600592,600592
600593,600593
600594,600594
600595,600595
600596,600596
600597,600597
600598,600598
600599,600599
600600,600600
600601,600601
600602,600602
600603,600603
600604,600604
600605,600605
600606,600606
600608,600608
600609,600609
600611,600611
600612,600612
600613,600613
600614,600614
600615,600615
600616,600616
600617,600617
600618,600618
600619,600619
600620,600620
600621,600621
600622,600622
600623,600623
600624,600624
600626,600626
600628,600628
600629,600629
600630,600630
600633,600633
600634,600634
600635,600635
600636,600636
600637,600637
600638,600638
600639,600639
600640,600640
600641,600641
600642,600642
600643,600643
600644,600644
600645,600645
600647,600647
600648,600648
600649,600649
600650,600650
600651,600651
600652,600652
600653,600653
600654,600654
600655,600655
600657,600657
600658,600658
600660,600660
600661,600661
600662,600662
600663,600663
600664,600664
600665,600665
600666,600666
600667,600667
600668,600668
600671,600671
600673,600673
600674,600674
600675,600675
600676,600676
600677,600677
600678,600678
600679,600679
600681,600681
600682,600682
600683,600683
600684,600684
600685,600685
600686,600686
600687,600687
600688,600688
600689,600689
600690,600690
600691,600691
600692,600692
600693,600693
600694,600694
600695,600695
600696,600696
600697,600697
600698,600698
600699,600699
600701,600701
600702,600702
600703,600703
600704,600704
600705,600705
600706,600706
600707,600707
600708,600708
600710,600710
600711,600711
600712,600712
600713,600713
600714,600714
600715,600715
600716,600716
600717,600717
600718,600718
600719,600719
600720,600720
600721,600721
600722,600722
600723,600723
600724,600724
600725,600725
600726,600726
600727,600727
600728,600728
600729,600729
600730,600730
600731,600731
600732,600732
600733,600733
600734,600734
600735,600735
600736,600736
600737,600737
600738,600738
600739,600739
600740,600740
600741,600741
600742,600742
600743,600743
600744,600744
600745,600745
600746,600746
600748,600748
600749,600749
600750,600750
600751,600751
600753,600753
600754,600754
600755,600755
600756,600756
600757,600757
600758,600758
600759,600759
600760,600760
600761,600761
600763,600763
600764,600764
600765,600765
600766,600766
600767,600767
600768,600768
600769,600769
600770,600770
600771,600771
600773,600773
600774,600774
600775,600775
600776,600776
600777,600777
600778,600778
600779,600779
600780,600780
600781,600781
600782,600782
600783,600783
600784,600784
600785,600785
600787,600787
600789,600789
600790,600790
600791,600791
600792,600792
600793,600793
600794,600794
600795,600795
600796,600796
600797,600797
600798,600798
600800,600800
600801,600801
600802,600802
600803,600803
600804,600804
600805,600805
600807,600807
600808,600808
600809,600809
600810,600810
600811,600811
600812,600812
600814,600814
600815,600815
600816,600816
600817,600817
600818,600818
600819,600819
600820,600820
600821,600821
600822,600822
600823,600823
600824,600824
600825,600825
600826,600826
600827,600827
600828,600828
600829,600829
600830,600830
600831,600831
600833,600833
600834,600834
600835,600835
600836,600836
600837,600837
600838,600838
600839,600839
600841,600841
600843,600843
600844,600844
600845,600845
600846,600846
600847,600847
600848,600848
600850,600850
600851,600851
600853,600853
600854,600854
600855,600855
600856,600856
600857,600857
600858,600858
600859,600859
600860,600860
600861,600861
600862,600862
600863,600863
600864,600864
600865,600865
600866,600866
600867,600867
600868,600868
600869,600869
600870,600870
600871,600871
600872,600872
600873,600873
600874,600874
600875,600875
600876,600876
600877,600877
600879,600879
600880,600880
600881,600881
600882,600882
600883,600883
600884,600884
600885,600885
600886,600886
600887,600887
600888,600888
600889,600889
600890,600890
600891,600891
600892,600892
600893,600893
600894,600894
600895,600895
600896,600896
600897,600897
600898,600898
600900,600900
600901,600901
600903,600903
600908,600908
600909,600909
600917,600917
600919,600919
600926,600926
600928,600928
600929,600929
600933,600933
600936,600936
600939,600939
600958,600958
600959,600959
600960,600960
600961,600961
600962,600962
600963,600963
600965,600965
600966,600966
600967,600967
600968,600968
600969,600969
600970,600970
600971,600971
600973,600973
600975,600975
600976,600976
600977,600977
600978,600978
600979,600979
600980,600980
600981,600981
600982,600982
600983,600983
600984,600984
600985,600985
600986,600986
600987,600987
600988,600988
600989,600989
600990,600990
600992,600992
600993,600993
600995,600995
600996,600996
600997,600997
600998,600998
600999,600999
601000,601000
601001,601001
601002,601002
601003,601003
601005,601005
601006,601006
601007,601007
601008,601008
601009,601009
601010,601010
601011,601011
601012,601012
601015,601015
601016,601016
601018,601018
601019,601019
601020,601020
601021,601021
601028,601028
601038,601038
601058,601058
601066,601066
601068,601068
601069,601069
601077,601077
601086,601086
601088,601088
601098,601098
601099,601099
601100,601100
601101,601101
601106,601106
601107,601107
601108,601108
601111,601111
601113,601113
601116,601116
601117,601117
601118,601118
601126,601126
601127,601127
601128,601128
601137,601137
601138,601138
601139,601139
601155,601155
601158,601158
601162,601162
601163,601163
601166,601166
601168,601168
601169,601169
601177,601177
601179,601179
601186,601186
601188,601188
601198,601198
601199,601199
601200,601200
601208,601208
601211,601211
601212,601212
601216,601216
601218,601218
601222,601222
601225,601225
601226,601226
601228,601228
601229,601229
601231,601231
601233,601233
601236,601236
601238,601238
601258,601258
601288,601288
601298,601298
601311,601311
601318,601318
601319,601319
601326,601326
601328,601328
601330,601330
601333,601333
601336,601336
601339,601339
601360,601360
601366,601366
601368,601368
601369,601369
601375,601375
601377,601377
601388,601388
601390,601390
601398,601398
601500,601500
601512,601512
601515,601515
601518,601518
601519,601519
601555,601555
601558,601558
601566,601566
601567,601567
601577,601577
601579,601579
601588,601588
601595,601595
601598,601598
601599,601599
601600,601600
601601,601601
601606,601606
601607,601607
601608,601608
601611,601611
601615,601615
601616,601616
601618,601618
601619,601619
601628,601628
601633,601633
601636,601636
601658,601658
601666,601666
601668,601668
601669,601669
601677,601677
601678,601678
601688,601688
601689,601689
601698,601698
601699,601699
601700,601700
601717,601717
601718,601718
601727,601727
601766,601766
601777,601777
601788,601788
601789,601789
601798,601798
601799,601799
601800,601800
601801,601801
601808,601808
601811,601811
601816,601816
601818,601818
601828,601828
601838,601838
601857,601857
601858,601858
601860,601860
601865,601865
601866,601866
601869,601869
601872,601872
601877,601877
601878,601878
601880,601880
601881,601881
601882,601882
601886,601886
601888,601888
601890,601890
601898,601898
601899,601899
601900,601900
601901,601901
601908,601908
601916,601916
601918,601918
601919,601919
601928,601928
601929,601929
601933,601933
601939,601939
601949,601949
601952,601952
601958,601958
601965,601965
601966,601966
601968,601968
601969,601969
601975,601975
601985,601985
601988,601988
601989,601989
601990,601990
601991,601991
601992,601992
601996,601996
601997,601997
601998,601998
601999,601999
603000,603000
603001,603001
603002,603002
603003,603003
603005,603005
603006,603006
603007,603007
603008,603008
603009,603009
603010,603010
603011,603011
603012,603012
603013,603013
603015,603015
603016,603016
603017,603017
603018,603018
603019,603019
603020,603020
603021,603021
603022,603022
603023,603023
603025,603025
603026,603026
603027,603027
603028,603028
603029,603029
603030,603030
603031,603031
603032,603032
603033,603033
603035,603035
603036,603036
603037,603037
603038,603038
603039,603039
603040,603040
603041,603041
603042,603042
603043,603043
603045,603045
603050,603050
603053,603053
603055,603055
603056,603056
603058,603058
603059,603059
603060,603060
603063,603063
603066,603066
603067,603067
603068,603068
603069,603069
603076,603076
603077,603077
603078,603078
603079,603079
603080,603080
603081,603081
603083,603083
603085,603085
603086,603086
603088,603088
603089,603089
603090,603090
603093,603093
603096,603096
603098,603098
603099,603099
603100,603100
603101,603101
603103,603103
603105,603105
603106,603106
603108,603108
603109,603109
603110,603110
603111,603111
603113,603113
603115,603115
603116,603116
603117,603117
603118,603118
603121,603121
603123,603123
603126,603126
603127,603127
603128,603128
603129,603129
603131,603131
603133,603133
603136,603136
603138,603138
603139,603139
603156,603156
603157,603157
603158,603158
603159,603159
603160,603160
603161,603161
603165,603165
603166,603166
603167,603167
603168,603168
603169,603169
603177,603177
603178,603178
603179,603179
603180,603180
603181,603181
603183,603183
603185,603185
603186,603186
603187,603187
603188,603188
603189,603189
603192,603192
603195,603195
603196,603196
603197,603197
603198,603198
603199,603199
603200,603200
603203,603203
603208,603208
603214,603214
603217,603217
603218,603218
603220,603220
603222,603222
603223,603223
603225,603225
603226,603226
603227,603227
603228,603228
603229,603229
603232,603232
603233,603233
603236,603236
603238,603238
603239,603239
603256,603256
603258,603258
603259,603259
603260,603260
603266,603266
603267,603267
603268,603268
603269,603269
603277,603277
603278,603278
603279,603279
603283,603283
603286,603286
603288,603288
603289,603289
603290,603290
603297,603297
603298,603298
603299,603299
603300,603300
603301,603301
603303,603303
603305,603305
603306,603306
603308,603308
603309,603309
603311,603311
603313,603313
603315,603315
603316,603316
603317,603317
603318,603318
603319,603319
603320,603320
603321,603321
603322,603322
603323,603323
603326,603326
603327,603327
603328,603328
603329,603329
603330,603330
603331,603331
603332,603332
603333,603333
603335,603335
603336,603336
603337,603337
603338,603338
603339,603339
603345,603345
603348,603348
603351,603351
603355,603355
603356,603356
603357,603357
603358,603358
603359,603359
603360,603360
603363,603363
603365,603365
603366,603366
603367,603367
603368,603368
603369,603369
603377,603377
603378,603378
603379,603379
603380,603380
603383,603383
603385,603385
603386,603386
603387,603387
603388,603388
603389,603389
603390,603390
603393,603393
603396,603396
603398,603398
603399,603399
603416,603416
603421,603421
603429,603429
603444,603444
603456,603456
603458,603458
603466,603466
603477,603477
603486,603486
603488,603488
603489,603489
603496,603496
603499,603499
603500,603500
603501,603501
603505,603505
603506,603506
603507,603507
603508,603508
603515,603515
603516,603516
603517,603517
603518,603518
603519,603519
603520,603520
603527,603527
603528,603528
603530,603530
603533,603533
603535,603535
603536,603536
603538,603538
603551,603551
603555,603555
603556,603556
603557,603557
603558,603558
603559,603559
603566,603566
603567,603567
603568,603568
603569,603569
603577,603577
603578,603578
603579,603579
603580,603580
603583,603583
603585,603585
603586,603586
603587,603587
603588,603588
603589,603589
603590,603590
603595,603595
603596,603596
603598,603598
603599,603599
603600,603600
603601,603601
603602,603602
603603,603603
603605,603605
603606,603606
603607,603607
603608,603608
603609,603609
603610,603610
603611,603611
603612,603612
603613,603613
603615,603615
603616,603616
603617,603617
603618,603618
603619,603619
603626,603626
603628,603628
603629,603629
603630,603630
603633,603633
603636,603636
603637,603637
603638,603638
603639,603639
603648,603648
603650,603650
603655,603655
603656,603656
603657,603657
603658,603658
603659,603659
603660,603660
603661,603661
603662,603662
603663,603663
603665,603665
603666,603666
603667,603667
603668,603668
603669,603669
603676,603676
603677,603677
603678,603678
603679,603679
603680,603680
603681,603681
603683,603683
603685,603685
603686,603686
603687,603687
603688,603688
603689,603689
603690,603690
603693,603693
603696,603696
603697,603697
603698,603698
603699,603699
603700,603700
603701,603701
603703,603703
603706,603706
603707,603707
603708,603708
603709,603709
603711,603711
603712,603712
603713,603713
603716,603716
603717,603717
603718,603718
603719,603719
603721,603721
603722,603722
603725,603725
603726,603726
603727,603727
603728,603728
603729,603729
603730,603730
603733,603733
603737,603737
603738,603738
603739,603739
603755,603755
603757,603757
603758,603758
603766,603766
603767,603767
603768,603768
603773,603773
603776,603776
603777,603777
603778,603778
603779,603779
603786,603786
603787,603787
603788,603788
603789,603789
603790,603790
603797,603797
603798,603798
603799,603799
603800,603800
603801,603801
603803,603803
603806,603806
603808,603808
603809,603809
603810,603810
603811,603811
603813,603813
603815,603815
603816,603816
603817,603817
603818,603818
603819,603819
603822,603822
603823,603823
603825,603825
603826,603826
603828,603828
603829,603829
603833,603833
603838,603838
603839,603839
603843,603843
603848,603848
603855,603855
603856,603856
603858,603858
603859,603859
603860,603860
603861,603861
603863,603863
603866,603866
603867,603867
603868,603868
603869,603869
603871,603871
603876,603876
603877,603877
603878,603878
603879,603879
603880,603880
603881,603881
603882,603882
603883,603883
603885,603885
603886,603886
603887,603887
603888,603888
603889,603889
603890,603890
603893,603893
603895,603895
603896,603896
603897,603897
603898,603898
603899,603899
603900,603900
603901,603901
603903,603903
603906,603906
603908,603908
603909,603909
603912,603912
603915,603915
603916,603916
603917,603917
603918,603918
603919,603919
603920,603920
603922,603922
603926,603926
603927,603927
603928,603928
603929,603929
603933,603933
603936,603936
603937,603937
603938,603938
603939,603939
603955,603955
603956,603956
603958,603958
603959,603959
603960,603960
603963,603963
603966,603966
603967,603967
603968,603968
603969,603969
603970,603970
603976,603976
603977,603977
603978,603978
603979,603979
603980,603980
603982,603982
603983,603983
603985,603985
603986,603986
603987,603987
603988,603988
603989,603989
603990,603990
603991,603991
603992,603992
603993,603993
603995,603995
603996,603996
603997,603997
603998,603998
603999,603999
688001,688001
688002,688002
688003,688003
688005,688005
688006,688006
688007,688007
688008,688008
688009,688009
688010,688010
688011,688011
688012,688012
688015,688015
688016,688016
688018,688018
688019,688019
688020,688020
688021,688021
688022,688022
688023,688023
688025,688025
688026,688026
688028,688028
688029,688029
688030,688030
688033,688033
688036,688036
688037,688037
688039,688039
688058,688058
688066,688066
688068,688068
688078,688078
688080,688080
688081,688081
688088,688088
688089,688089
688090,688090
688098,688098
688099,688099
688100,688100
688101,688101
688108,688108
688111,688111
688116,688116
688118,688118
688122,688122
688123,688123
688128,688128
688138,688138
688139,688139
688158,688158
688159,688159
688166,688166
688168,688168
688169,688169
688177,688177
688178,688178
688181,688181
688186,688186
688188,688188
688196,688196
688198,688198
688199,688199
688200,688200
688202,688202
688208,688208
688218,688218
688233,688233
688258,688258
688266,688266
688268,688268
688278,688278
688288,688288
688298,688298
688299,688299
688300,688300
688310,688310
688321,688321
688333,688333
688357,688357
688358,688358
688363,688363
688366,688366
688368,688368
688369,688369
688388,688388
688389,688389
688398,688398
688399,688399
